	issue	value
4141	212	0
4142	212	0
4143	212	0
4144	212	3
4145	213	0
4146	213	0
4147	213	0
4148	213	1
4149	214	0
4150	214	0
4151	214	0
4152	214	0
4153	215	0
4154	215	0
4155	215	0
4156	215	2
4157	216	0
4158	216	0
4159	216	0
4160	216	0
4161	217	0
4162	217	0
4163	217	0
4164	217	0
4165	218	0
4166	218	0
4167	218	0
4168	218	0
4169	219	0
4170	219	0
4171	219	0
4172	219	0
4173	220	0
4174	220	0
4175	220	0
4176	220	0
4177	221	0
4178	221	0
4179	221	0
4180	221	0
4181	222	0
4182	222	0
4183	222	0
4184	222	0
4185	223	0
4186	223	0
4187	223	0
4188	223	0
4189	224	0
4190	224	0
4191	224	0
4192	224	0
4193	225	0
4194	225	0
4195	225	0
4196	225	0
4197	226	0
4198	226	0
4199	226	0
4200	226	0
4201	227	7
4202	227	0
4203	227	0
4204	227	4
4205	228	0
4206	228	0
4207	228	0
4208	228	0
4209	229	0
4210	229	0
4211	229	0
4212	229	0
4213	230	0
4214	230	0
4215	230	0
4216	230	0
4217	231	0
4218	231	0
4219	231	0
4220	231	0
4221	232	0
4222	232	0
4223	232	0
4224	232	0
4225	233	0
4226	233	0
4227	233	0
4228	233	0
4229	234	0
4230	234	0
4231	234	0
4232	234	0
4233	235	0
4234	235	0
4235	235	0
4236	235	0
4237	236	0
4238	236	0
4239	236	0
4240	236	0
4241	237	0
4242	237	0
4243	237	0
4244	237	0
4245	238	0
4246	238	0
4247	238	0
4248	238	0
4249	239	0
4250	239	0
4251	239	0
4252	239	0
4253	240	0
4254	240	0
4255	240	0
4256	240	0
4257	241	0
4258	241	0
4259	241	0
4260	241	0
4261	242	0
4262	242	0
4263	242	0
4264	242	0
4265	243	0
4266	243	0
4267	243	0
4268	243	0
4269	244	0
4270	244	0
4271	244	0
4272	244	0
4273	245	0
4274	245	0
4275	245	0
4276	245	0
4277	246	0
4278	246	0
4279	246	0
4280	246	0
4281	247	0
4282	247	0
4283	247	0
4284	247	0
4285	248	0
4286	248	0
4287	248	0
4288	248	0
4289	249	0
4290	249	0
4291	249	0
4292	249	0
4293	250	0
4294	250	0
4295	250	0
4296	250	0
4297	251	0
4298	251	0
4299	251	0
4300	251	0
4301	252	0
4302	252	0
4303	252	0
4304	252	0
4305	253	0
4306	253	0
4307	253	0
4308	253	0
4309	254	0
4310	254	0
4311	254	0
4312	254	0
4313	255	0
4314	255	0
4315	255	0
4316	255	0
4317	256	0
4318	256	0
4319	256	0
4320	256	0
4321	257	0
4322	257	0
4323	257	0
4324	257	0
4325	258	0
4326	258	0
4327	258	0
4328	258	0
4329	259	0
4330	259	0
4331	259	0
4332	259	0
4333	260	0
4334	260	0
4335	260	0
4336	260	0
4337	261	0
4338	261	0
4339	261	0
4340	261	0
4341	262	0
4342	262	0
4343	262	0
4344	262	0
4345	263	0
4346	263	0
4347	263	0
4348	263	0
4349	264	0
4350	264	0
4351	264	0
4352	264	0
4353	265	0
4354	265	0
4355	265	0
4356	265	0
4357	266	0
4358	266	0
4359	266	0
4360	266	0
4361	267	0
4362	267	0
4363	267	0
4364	267	0
4365	268	0
4366	268	0
4367	268	0
4368	268	0
4369	269	0
4370	269	0
4371	269	0
4372	269	0
4373	270	0
4374	270	0
4375	270	0
4376	270	0
4377	271	0
4378	271	0
4379	271	0
4380	271	0
4381	272	0
4382	272	0
4383	272	0
4384	272	0
4385	273	0
4386	273	0
4387	273	0
4388	273	0
4389	274	0
4390	274	0
4391	274	0
4392	274	0
4393	275	0
4394	275	0
4395	275	0
4396	275	0
4397	276	0
4398	276	0
4399	276	0
4400	276	0
4401	277	0
4402	277	0
4403	277	0
4404	277	0
4405	278	0
4406	278	0
4407	278	0
4408	278	0
4409	279	0
4410	279	0
4411	279	0
4412	279	0
4413	280	0
4414	280	0
4415	280	0
4416	280	0
4417	97	11
4418	97	0
4419	97	0
4420	97	9
4421	98	12
4422	98	3
4423	98	0
4424	98	13
4425	99	13
4426	99	12
4427	99	0
4428	99	19
4429	100	12
4430	100	5
4431	100	0
4432	100	13
4433	101	1
4434	101	3
4435	101	0
4436	101	8
4437	102	8
4438	102	10
4439	102	0
4440	102	21
4441	103	12
4442	103	4
4443	103	0
4444	103	22
4445	104	7
4446	104	0
4447	104	0
4448	104	19
4449	105	7
4450	105	0
4451	105	0
4452	105	12
4453	106	0
4454	106	0
4455	106	0
4456	106	0
4457	107	4
4458	107	2
4459	107	0
4460	107	7
4461	108	0
4462	108	0
4463	108	0
4464	108	17
4465	109	12
4466	109	0
4467	109	0
4468	109	11
4469	110	10
4470	110	6
4471	110	0
4472	110	16
4473	111	6
4474	111	0
4475	111	0
4476	111	4
4477	112	6
4478	112	4
4479	112	0
4480	112	12
4481	113	1
4482	113	25
4483	113	0
4484	113	25
4485	114	3
4486	114	2
4487	114	0
4488	114	10
4489	115	4
4490	115	0
4491	115	0
4492	115	7
4493	116	24
4494	116	5
4495	116	0
4496	116	36
4497	117	4
4498	117	0
4499	117	0
4500	117	6
4501	118	8
4502	118	2
4503	118	0
4504	118	16
4505	119	6
4506	119	3
4507	119	0
4508	119	10
4509	120	0
4510	120	0
4511	120	0
4512	120	3
4513	121	9
4514	121	22
4515	121	0
4516	121	30
4517	122	10
4518	122	3
4519	122	0
4520	122	6
4521	123	2
4522	123	11
4523	123	0
4524	123	13
4525	124	10
4526	124	22
4527	124	0
4528	124	26
4529	125	1
4530	125	0
4531	125	0
4532	125	13
4533	126	11
4534	126	8
4535	126	0
4536	126	21
4537	127	8
4538	127	6
4539	127	0
4540	127	20
4541	128	2
4542	128	1
4543	128	0
4544	128	15
4545	129	2
4546	129	4
4547	129	0
4548	129	15
4549	130	0
4550	130	0
4551	130	0
4552	130	2
4553	131	0
4554	131	0
4555	131	0
4556	131	1
4557	132	4
4558	132	15
4559	132	0
4560	132	18
4561	133	3
4562	133	1
4563	133	0
4564	133	6
4565	134	4
4566	134	2
4567	134	0
4568	134	16
4569	135	9
4570	135	9
4571	135	0
4572	135	16
4573	136	6
4574	136	3
4575	136	0
4576	136	11
4577	137	23
4578	137	6
4579	137	0
4580	137	31
4581	138	0
4582	138	0
4583	138	0
4584	138	4
4585	139	12
4586	139	5
4587	139	0
4588	139	9
4589	140	0
4590	140	0
4591	140	0
4592	140	0
4593	141	24
4594	141	2
4595	141	0
4596	141	16
4597	142	18
4598	142	13
4599	142	0
4600	142	22
4601	143	4
4602	143	6
4603	143	0
4604	143	7
4605	144	1
4606	144	1
4607	144	0
4608	144	4
4609	145	15
4610	145	27
4611	145	0
4612	145	34
4613	146	0
4614	146	0
4615	146	0
4616	146	0
4617	147	0
4618	147	0
4619	147	0
4620	147	2
4621	148	16
4622	148	7
4623	148	0
4624	148	18
4625	149	31
4626	149	24
4627	149	2
4628	149	43
4629	150	33
4630	150	37
4631	150	0
4632	150	52
4633	151	5
4634	151	4
4635	151	0
4636	151	8
4637	152	5
4638	152	7
4639	152	0
4640	152	18
4641	153	4
4642	153	0
4643	153	0
4644	153	2
4645	154	31
4646	154	19
4647	154	0
4648	154	42
4649	155	20
4650	155	5
4651	155	0
4652	155	34
4653	156	6
4654	156	7
4655	156	0
4656	156	24
4657	157	0
4658	157	0
4659	157	2
4660	157	1
4661	158	17
4662	158	8
4663	158	0
4664	158	32
4665	159	29
4666	159	1
4667	159	0
4668	159	26
4669	160	17
4670	160	14
4671	160	0
4672	160	27
4673	161	0
4674	161	0
4675	161	0
4676	161	0
4677	162	0
4678	162	0
4679	162	0
4680	162	0
4681	163	0
4682	163	0
4683	163	0
4684	163	1
4685	164	25
4686	164	13
4687	164	0
4688	164	22
4689	165	9
4690	165	0
4691	165	0
4692	165	3
4693	166	41
4694	166	0
4695	166	17
4696	166	24
4697	167	15
4698	167	6
4699	167	0
4700	167	16
4701	168	0
4702	168	0
4703	168	0
4704	168	0
4705	169	36
4706	169	14
4707	169	0
4708	169	34
4709	170	21
4710	170	7
4711	170	0
4712	170	42
4713	171	25
4714	171	0
4715	171	0
4716	171	19
4717	172	21
4718	172	14
4719	172	0
4720	172	24
4721	173	6
4722	173	0
4723	173	0
4724	173	7
4725	174	6
4726	174	0
4727	174	0
4728	174	5
4729	175	38
4730	175	11
4731	175	0
4732	175	24
4733	176	0
4734	176	0
4735	176	0
4736	176	1
4737	177	8
4738	177	0
4739	177	0
4740	177	5
4741	178	13
4742	178	2
4743	178	0
4744	178	16
4745	179	9
4746	179	3
4747	179	0
4748	179	13
4749	180	56
4750	180	0
4751	180	0
4752	180	33
4753	181	14
4754	181	4
4755	181	0
4756	181	25
4757	182	0
4758	182	0
4759	182	0
4760	182	0
4761	183	0
4762	183	0
4763	183	0
4764	183	0
4765	184	5
4766	184	3
4767	184	0
4768	184	6
4769	185	27
4770	185	0
4771	185	1
4772	185	36
4773	186	2
4774	186	0
4775	186	0
4776	186	9
4777	187	0
4778	187	0
4779	187	0
4780	187	0
4781	188	0
4782	188	0
4783	188	0
4784	188	0
4785	189	0
4786	189	0
4787	189	0
4788	189	0
4789	190	0
4790	190	0
4791	190	0
4792	190	0
4793	191	0
4794	191	0
4795	191	0
4796	191	1
4797	192	3
4798	192	0
4799	192	0
4800	192	2
4801	193	0
4802	193	0
4803	193	0
4804	193	0
4805	194	0
4806	194	0
4807	194	0
4808	194	0
4809	195	0
4810	195	0
4811	195	0
4812	195	0
4813	196	0
4814	196	0
4815	196	0
4816	196	0
4817	197	0
4818	197	0
4819	197	0
4820	197	0
4821	198	0
4822	198	0
4823	198	0
4824	198	0
4825	199	0
4826	199	0
4827	199	0
4828	199	0
4829	200	9
4830	200	0
4831	200	0
4832	200	16
4833	201	24
4834	201	2
4835	201	0
4836	201	39
4837	202	12
4838	202	23
4839	202	0
4840	202	11
4841	203	9
4842	203	0
4843	203	8
4844	203	9
4845	204	0
4846	204	0
4847	204	0
4848	204	0
4849	205	0
4850	205	0
4851	205	0
4852	205	0
4853	206	29
4854	206	15
4855	206	0
4856	206	43
4857	207	4
4858	207	0
4859	207	0
4860	207	6
4861	208	25
4862	208	0
4863	208	1
4864	208	18
4865	209	40
4866	209	2
4867	209	1
4868	209	29
4869	210	9
4870	210	0
4871	210	0
4872	210	5
4873	211	35
4874	211	0
4875	211	0
4876	211	29
4877	212	10
4878	212	20
4879	212	0
4880	212	25
4881	213	17
4882	213	0
4883	213	2
4884	213	24
4885	214	62
4886	214	11
4887	214	0
4888	214	53
4889	215	30
4890	215	12
4891	215	5
4892	215	24
4893	216	52
4894	216	55
4895	216	0
4896	216	63
4897	217	0
4898	217	0
4899	217	0
4900	217	0
4901	218	0
4902	218	0
4903	218	0
4904	218	0
4905	219	15
4906	219	0
4907	219	0
4908	219	9
4909	220	62
4910	220	72
4911	220	0
4912	220	62
4913	221	11
4914	221	0
4915	221	0
4916	221	7
4917	222	29
4918	222	31
4919	222	0
4920	222	41
4921	223	45
4922	223	92
4923	223	0
4924	223	47
4925	224	0
4926	224	0
4927	224	0
4928	224	0
4929	225	0
4930	225	0
4931	225	0
4932	225	0
4933	226	0
4934	226	0
4935	226	0
4936	226	0
4937	227	0
4938	227	0
4939	227	0
4940	227	0
4941	228	0
4942	228	0
4943	228	0
4944	228	0
4945	229	0
4946	229	0
4947	229	0
4948	229	0
4949	230	19
4950	230	4
4951	230	0
4952	230	21
4953	231	0
4954	231	0
4955	231	0
4956	231	0
4957	232	8
4958	232	0
4959	232	0
4960	232	9
4961	233	19
4962	233	29
4963	233	0
4964	233	28
4965	234	4
4966	234	5
4967	234	1
4968	234	7
4969	235	1
4970	235	9
4971	235	1
4972	235	7
4973	236	12
4974	236	0
4975	236	0
4976	236	8
4977	237	10
4978	237	0
4979	237	0
4980	237	10
4981	238	14
4982	238	0
4983	238	2
4984	238	12
4985	239	0
4986	239	0
4987	239	0
4988	239	0
4989	240	3
4990	240	0
4991	240	0
4992	240	2
4993	241	12
4994	241	0
4995	241	0
4996	241	11
4997	242	32
4998	242	20
4999	242	0
5000	242	32
5001	243	58
5002	243	3
5003	243	0
5004	243	43
5005	244	0
5006	244	0
5007	244	0
5008	244	0
5009	245	23
5010	245	0
5011	245	0
5012	245	9
5013	246	0
5014	246	0
5015	246	0
5016	246	0
5017	247	19
5018	247	9
5019	247	0
5020	247	18
5021	248	36
5022	248	16
5023	248	0
5024	248	25
5025	249	0
5026	249	0
5027	249	0
5028	249	1
5029	250	0
5030	250	0
5031	250	0
5032	250	0
5033	251	0
5034	251	0
5035	251	0
5036	251	0
5037	252	0
5038	252	0
5039	252	0
5040	252	0
5041	253	0
5042	253	0
5043	253	0
5044	253	0
5045	254	0
5046	254	0
5047	254	0
5048	254	0
5049	255	0
5050	255	13
5051	255	0
5052	255	7
5053	256	0
5054	256	0
5055	256	0
5056	256	0
5057	257	0
5058	257	0
5059	257	0
5060	257	0
5061	258	0
5062	258	0
5063	258	0
5064	258	0
5065	259	0
5066	259	0
5067	259	0
5068	259	0
5069	260	0
5070	260	0
5071	260	0
5072	260	0
5073	261	0
5074	261	0
5075	261	0
5076	261	0
5077	262	0
5078	262	0
5079	262	0
5080	262	0
5081	263	0
5082	263	0
5083	263	0
5084	263	0
5085	264	0
5086	264	0
5087	264	0
5088	264	0
5089	265	0
5090	265	0
5091	265	0
5092	265	0
5093	266	0
5094	266	0
5095	266	0
5096	266	0
5097	267	5
5098	267	2
5099	267	0
5100	267	4
5101	268	0
5102	268	0
5103	268	0
5104	268	0
5105	269	0
5106	269	0
5107	269	0
5108	269	0
5109	270	27
5110	270	0
5111	270	0
5112	270	21
5113	271	0
5114	271	0
5115	271	0
5116	271	0
5117	272	0
5118	272	0
5119	272	0
5120	272	0
5121	273	40
5122	273	5
5123	273	0
5124	273	24
5125	274	4
5126	274	0
5127	274	0
5128	274	5
5129	275	20
5130	275	0
5131	275	0
5132	275	15
5133	276	4
5134	276	0
5135	276	0
5136	276	5
5137	277	24
5138	277	0
5139	277	0
5140	277	22
5141	278	18
5142	278	4
5143	278	0
5144	278	15
5145	279	0
5146	279	0
5147	279	0
5148	279	0
5149	280	9
5150	280	0
5151	280	0
5152	280	14
5153	97	7
5154	97	6
5155	97	0
5156	97	11
5157	98	3
5158	98	0
5159	98	0
5160	98	6
5161	99	0
5162	99	0
5163	99	0
5164	99	0
5165	100	0
5166	100	0
5167	100	0
5168	100	0
5169	101	28
5170	101	1
5171	101	0
5172	101	29
5173	102	2
5174	102	0
5175	102	0
5176	102	15
5177	103	0
5178	103	0
5179	103	0
5180	103	0
5181	104	0
5182	104	0
5183	104	0
5184	104	0
5185	105	0
5186	105	0
5187	105	0
5188	105	0
5189	106	0
5190	106	0
5191	106	0
5192	106	0
5193	107	0
5194	107	0
5195	107	0
5196	107	0
5197	108	0
5198	108	0
5199	108	0
5200	108	0
5201	109	14
5202	109	2
5203	109	0
5204	109	16
5205	110	1
5206	110	0
5207	110	0
5208	110	13
5209	111	0
5210	111	0
5211	111	0
5212	111	1
5213	112	0
5214	112	0
5215	112	0
5216	112	0
5217	113	0
5218	113	0
5219	113	0
5220	113	3
5221	114	16
5222	114	6
5223	114	0
5224	114	16
5225	115	0
5226	115	0
5227	115	0
5228	115	6
5229	116	0
5230	116	0
5231	116	0
5232	116	0
5233	117	1
5234	117	0
5235	117	0
5236	117	8
5237	118	3
5238	118	0
5239	118	0
5240	118	4
5241	119	6
5242	119	3
5243	119	0
5244	119	7
5245	120	14
5246	120	0
5247	120	0
5248	120	16
5249	121	1
5250	121	0
5251	121	0
5252	121	3
5253	122	8
5254	122	21
5255	122	0
5256	122	17
5257	123	5
5258	123	2
5259	123	0
5260	123	5
5261	124	0
5262	124	0
5263	124	0
5264	124	0
5265	125	0
5266	125	0
5267	125	0
5268	125	0
5269	126	0
5270	126	0
5271	126	0
5272	126	0
5273	127	0
5274	127	0
5275	127	0
5276	127	0
5277	128	0
5278	128	0
5279	128	0
5280	128	0
5281	129	3
5282	129	3
5283	129	0
5284	129	6
5285	130	5
5286	130	3
5287	130	0
5288	130	7
5289	131	5
5290	131	2
5291	131	0
5292	131	13
5293	132	4
5294	132	0
5295	132	0
5296	132	4
5297	133	0
5298	133	4
5299	133	0
5300	133	4
5301	134	0
5302	134	0
5303	134	0
5304	134	1
5305	135	0
5306	135	0
5307	135	0
5308	135	0
5309	136	0
5310	136	0
5311	136	0
5312	136	0
5313	137	0
5314	137	8
5315	137	0
5316	137	3
5317	138	0
5318	138	0
5319	138	0
5320	138	2
5321	139	6
5322	139	3
5323	139	0
5324	139	8
5325	140	10
5326	140	6
5327	140	0
5328	140	9
5329	141	4
5330	141	2
5331	141	0
5332	141	10
5333	142	11
5334	142	7
5335	142	0
5336	142	20
5337	143	8
5338	143	0
5339	143	0
5340	143	7
5341	144	0
5342	144	0
5343	144	0
5344	144	0
5345	145	10
5346	145	9
5347	145	0
5348	145	18
5349	146	0
5350	146	0
5351	146	0
5352	146	6
5353	147	22
5354	147	3
5355	147	0
5356	147	25
5357	148	8
5358	148	0
5359	148	0
5360	148	9
5361	149	7
5362	149	3
5363	149	0
5364	149	7
5365	150	0
5366	150	0
5367	150	0
5368	150	0
5369	151	36
5370	151	25
5371	151	1
5372	151	48
5373	152	27
5374	152	0
5375	152	0
5376	152	29
5377	153	17
5378	153	0
5379	153	0
5380	153	14
5381	154	13
5382	154	0
5383	154	0
5384	154	7
5385	155	6
5386	155	0
5387	155	0
5388	155	12
5389	156	4
5390	156	0
5391	156	0
5392	156	2
5393	157	1
5394	157	0
5395	157	0
5396	157	2
5397	158	2
5398	158	2
5399	158	0
5400	158	6
5401	159	35
5402	159	6
5403	159	0
5404	159	39
5405	160	21
5406	160	15
5407	160	0
5408	160	26
5409	161	19
5410	161	0
5411	161	0
5412	161	16
5413	162	4
5414	162	3
5415	162	0
5416	162	9
5417	163	7
5418	163	7
5419	163	0
5420	163	11
5421	164	0
5422	164	0
5423	164	0
5424	164	0
5425	165	14
5426	165	20
5427	165	0
5428	165	29
5429	166	0
5430	166	11
5431	166	0
5432	166	4
5433	167	0
5434	167	0
5435	167	0
5436	167	0
5437	168	0
5438	168	8
5439	168	0
5440	168	7
5441	169	0
5442	169	0
5443	169	0
5444	169	0
5445	170	0
5446	170	0
5447	170	0
5448	170	0
5449	171	12
5450	171	23
5451	171	0
5452	171	27
5453	172	8
5454	172	8
5455	172	0
5456	172	16
5457	173	7
5458	173	4
5459	173	0
5460	173	10
5461	174	0
5462	174	0
5463	174	0
5464	174	0
5465	175	9
5466	175	2
5467	175	0
5468	175	12
5469	176	0
5470	176	0
5471	176	0
5472	176	0
5473	177	0
5474	177	0
5475	177	0
5476	177	0
5477	178	0
5478	178	0
5479	178	0
5480	178	0
5481	179	11
5482	179	2
5483	179	0
5484	179	10
5485	180	20
5486	180	10
5487	180	5
5488	180	27
5489	181	0
5490	181	0
5491	181	0
5492	181	0
5493	182	0
5494	182	0
5495	182	0
5496	182	0
5497	183	10
5498	183	7
5499	183	0
5500	183	15
5501	184	0
5502	184	0
5503	184	0
5504	184	0
5505	185	11
5506	185	0
5507	185	0
5508	185	6
5509	186	131
5510	186	44
5511	186	0
5512	186	121
5513	187	46
5514	187	74
5515	187	2
5516	187	81
5517	188	31
5518	188	0
5519	188	0
5520	188	36
5521	189	11
5522	189	1
5523	189	0
5524	189	5
5525	190	31
5526	190	20
5527	190	0
5528	190	44
5529	191	31
5530	191	6
5531	191	0
5532	191	33
5533	192	6
5534	192	0
5535	192	0
5536	192	8
5537	193	4
5538	193	9
5539	193	0
5540	193	6
5541	194	10
5542	194	3
5543	194	0
5544	194	12
5545	195	0
5546	195	0
5547	195	0
5548	195	0
5549	196	4
5550	196	9
5551	196	0
5552	196	7
5553	197	6
5554	197	0
5555	197	0
5556	197	7
5557	198	121
5558	198	33
5559	198	48
5560	198	143
5561	199	0
5562	199	0
5563	199	0
5564	199	1
5565	200	0
5566	200	0
5567	200	0
5568	200	0
5569	201	0
5570	201	0
5571	201	0
5572	201	0
5573	202	7
5574	202	0
5575	202	0
5576	202	6
5577	203	16
5578	203	0
5579	203	0
5580	203	15
5581	204	0
5582	204	0
5583	204	0
5584	204	0
5585	205	0
5586	205	0
5587	205	0
5588	205	0
5589	206	0
5590	206	0
5591	206	0
5592	206	0
5593	207	0
5594	207	0
5595	207	0
5596	207	0
5597	208	0
5598	208	0
5599	208	0
5600	208	0
5601	209	0
5602	209	0
5603	209	0
5604	209	0
5605	210	0
5606	210	0
5607	210	0
5608	210	0
5609	211	0
5610	211	0
5611	211	0
5612	211	0
5613	212	20
5614	212	0
5615	212	0
5616	212	18
5617	213	0
5618	213	0
5619	213	0
5620	213	1
5621	214	0
5622	214	0
5623	214	0
5624	214	0
5625	215	39
5626	215	70
5627	215	0
5628	215	54
5629	216	12
5630	216	0
5631	216	0
5632	216	5
5633	217	0
5634	217	0
5635	217	0
5636	217	0
5637	218	0
5638	218	0
5639	218	0
5640	218	0
5641	219	0
5642	219	0
5643	219	0
5644	219	0
5645	220	14
5646	220	111
5647	220	0
5648	220	33
5649	221	0
5650	221	0
5651	221	0
5652	221	0
5653	222	0
5654	222	0
5655	222	0
5656	222	0
5657	223	0
5658	223	0
5659	223	0
5660	223	0
5661	224	41
5662	224	80
5663	224	0
5664	224	59
5665	225	0
5666	225	0
5667	225	0
5668	225	0
5669	226	100
5670	226	22
5671	226	0
5672	226	67
5673	227	24
5674	227	0
5675	227	0
5676	227	16
5677	228	0
5678	228	0
5679	228	0
5680	228	0
5681	229	31
5682	229	1
5683	229	0
5684	229	15
5685	230	6
5686	230	0
5687	230	0
5688	230	3
5689	231	25
5690	231	0
5691	231	0
5692	231	10
5693	232	0
5694	232	0
5695	232	0
5696	232	1
5697	233	0
5698	233	0
5699	233	0
5700	233	0
5701	234	0
5702	234	0
5703	234	0
5704	234	0
5705	235	0
5706	235	0
5707	235	0
5708	235	6
5709	236	0
5710	236	0
5711	236	0
5712	236	0
5713	237	0
5714	237	0
5715	237	0
5716	237	0
5717	238	0
5718	238	0
5719	238	0
5720	238	0
5721	239	32
5722	239	0
5723	239	0
5724	239	12
5725	240	5
5726	240	0
5727	240	0
5728	240	2
5729	241	0
5730	241	0
5731	241	0
5732	241	0
5733	242	0
5734	242	0
5735	242	0
5736	242	0
5737	243	0
5738	243	0
5739	243	0
5740	243	0
5741	244	40
5742	244	10
5743	244	0
5744	244	36
5745	245	6
5746	245	0
5747	245	0
5748	245	6
5749	246	13
5750	246	0
5751	246	0
5752	246	8
5753	247	0
5754	247	0
5755	247	0
5756	247	0
5757	248	0
5758	248	0
5759	248	0
5760	248	0
5761	249	0
5762	249	0
5763	249	0
5764	249	0
5765	250	0
5766	250	0
5767	250	0
5768	250	0
5769	251	0
5770	251	0
5771	251	0
5772	251	0
5773	252	0
5774	252	0
5775	252	0
5776	252	0
5777	253	0
5778	253	0
5779	253	0
5780	253	19
5781	254	0
5782	254	0
5783	254	0
5784	254	0
5785	255	0
5786	255	0
5787	255	0
5788	255	0
5789	256	0
5790	256	0
5791	256	0
5792	256	0
5793	257	7
5794	257	8
5795	257	0
5796	257	5
5797	258	0
5798	258	0
5799	258	0
5800	258	0
5801	259	0
5802	259	0
5803	259	0
5804	259	0
5805	260	0
5806	260	0
5807	260	0
5808	260	0
5809	261	0
5810	261	0
5811	261	0
5812	261	0
5813	262	0
5814	262	0
5815	262	0
5816	262	0
5817	263	0
5818	263	0
5819	263	0
5820	263	0
5821	264	0
5822	264	0
5823	264	0
5824	264	0
5825	265	25
5826	265	114
5827	265	0
5828	265	47
5829	266	51
5830	266	82
5831	266	0
5832	266	66
5833	267	70
5834	267	38
5835	267	0
5836	267	57
5837	268	0
5838	268	0
5839	268	0
5840	268	0
5841	269	0
5842	269	0
5843	269	0
5844	269	0
5845	270	60
5846	270	0
5847	270	0
5848	270	32
5849	271	6
5850	271	0
5851	271	0
5852	271	10
5853	272	6
5854	272	0
5855	272	0
5856	272	14
5857	273	0
5858	273	0
5859	273	0
5860	273	0
5861	274	0
5862	274	0
5863	274	0
5864	274	0
5865	275	6
5866	275	0
5867	275	0
5868	275	2
5869	276	24
5870	276	1
5871	276	0
5872	276	17
5873	277	0
5874	277	0
5875	277	0
5876	277	0
5877	278	0
5878	278	0
5879	278	0
5880	278	0
5881	279	0
5882	279	0
5883	279	0
5884	279	0
5885	280	0
5886	280	0
5887	280	0
5888	280	0
5889	97	7
5890	97	0
5891	97	0
5892	97	10
5893	98	11
5894	98	0
5895	98	0
5896	98	19
5897	99	0
5898	99	0
5899	99	0
5900	99	5
5901	100	31
5902	100	3
5903	100	0
5904	100	25
5905	101	2
5906	101	0
5907	101	0
5908	101	5
5909	102	10
5910	102	0
5911	102	0
5912	102	16
5913	103	19
5914	103	0
5915	103	0
5916	103	22
5917	104	13
5918	104	2
5919	104	0
5920	104	18
5921	105	8
5922	105	0
5923	105	0
5924	105	13
5925	106	0
5926	106	0
5927	106	0
5928	106	0
5929	107	3
5930	107	0
5931	107	0
5932	107	6
5933	108	0
5934	108	0
5935	108	0
5936	108	2
5937	109	25
5938	109	5
5939	109	0
5940	109	21
5941	110	44
5942	110	14
5943	110	0
5944	110	43
5945	111	13
5946	111	3
5947	111	0
5948	111	13
5949	112	7
5950	112	4
5951	112	0
5952	112	17
5953	113	10
5954	113	1
5955	113	0
5956	113	10
5957	114	13
5958	114	0
5959	114	0
5960	114	15
5961	115	23
5962	115	0
5963	115	0
5964	115	30
5965	116	43
5966	116	0
5967	116	0
5968	116	39
5969	117	4
5970	117	0
5971	117	0
5972	117	5
5973	118	16
5974	118	10
5975	118	0
5976	118	19
5977	119	5
5978	119	1
5979	119	0
5980	119	12
5981	120	4
5982	120	0
5983	120	0
5984	120	5
5985	121	30
5986	121	3
5987	121	0
5988	121	20
5989	122	16
5990	122	0
5991	122	0
5992	122	11
5993	123	11
5994	123	8
5995	123	0
5996	123	15
5997	124	20
5998	124	3
5999	124	0
6000	124	26
6001	125	11
6002	125	0
6003	125	0
6004	125	11
6005	126	19
6006	126	3
6007	126	0
6008	126	26
6009	127	15
6010	127	0
6011	127	0
6012	127	30
6013	128	19
6014	128	11
6015	128	0
6016	128	27
6017	129	12
6018	129	0
6019	129	0
6020	129	14
6021	130	0
6022	130	0
6023	130	0
6024	130	2
6025	131	0
6026	131	0
6027	131	0
6028	131	1
6029	132	20
6030	132	2
6031	132	0
6032	132	21
6033	133	21
6034	133	20
6035	133	0
6036	133	27
6037	134	14
6038	134	1
6039	134	0
6040	134	15
6041	135	4
6042	135	0
6043	135	0
6044	135	14
6045	136	9
6046	136	4
6047	136	0
6048	136	16
6049	137	29
6050	137	17
6051	137	0
6052	137	37
6053	138	0
6054	138	0
6055	138	0
6056	138	3
6057	139	75
6058	139	0
6059	139	0
6060	139	36
6061	140	37
6062	140	25
6063	140	0
6064	140	35
6065	141	16
6066	141	1
6067	141	0
6068	141	13
6069	142	22
6070	142	1
6071	142	0
6072	142	23
6073	143	0
6074	143	0
6075	143	0
6076	143	0
6077	144	4
6078	144	0
6079	144	0
6080	144	5
6081	145	13
6082	145	0
6083	145	0
6084	145	18
6085	146	1
6086	146	6
6087	146	0
6088	146	4
6089	147	20
6090	147	22
6091	147	0
6092	147	33
6093	148	9
6094	148	0
6095	148	0
6096	148	9
6097	149	36
6098	149	2
6099	149	0
6100	149	35
6101	150	54
6102	150	5
6103	150	0
6104	150	57
6105	151	25
6106	151	2
6107	151	0
6108	151	25
6109	152	28
6110	152	0
6111	152	0
6112	152	30
6113	153	1
6114	153	0
6115	153	0
6116	153	2
6117	154	6
6118	154	0
6119	154	0
6120	154	4
6121	155	33
6122	155	0
6123	155	1
6124	155	28
6125	156	7
6126	156	0
6127	156	0
6128	156	12
6129	157	0
6130	157	0
6131	157	0
6132	157	0
6133	158	17
6134	158	1
6135	158	0
6136	158	22
6137	159	15
6138	159	0
6139	159	0
