Movie_Tag,Title,Source,Publish_Date,Director,Key_Cast,Genre,Studio,Link,Description_Snippet
Sonic_3,New Sonic the Hedgehog Film Gets December 2028 Release - Insider Gaming,Insider Gaming,12/1/25 19:35,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMikAFBVV95cUxQQk1GcXZzLTBRWjRaU1V6RS00OWNOQ1kxMFBScmhmWllDRVh1aElTa1VRbHpGbFJaNDR0SUh2UFBmOTQzY3pnTkZ2eVFwZlhjZWdRcGFZalB2Skx0RXFMM2dVT2JjVWRvYWZQT2x1Sk9nNm5acmJnSWFfbk02dC1hOEhPQ0E5UGtPME04c2pmTUo?oc=5,New Sonic the Hedgehog Film Gets December 2028 Release&nbsp;&nbsp;Insider Gaming
Sonic_3,"Sonic The Hedgehog 3 Box Office Numbers: Total, Worldwide, Domestic, & Opening - Screen Rant",Screen Rant,1/2/25 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMihgFBVV95cUxPbFFCZ3VfZE9pRGk5SWt1ZlVLWThMNXJuUk41azhnQ0d3UFE3YzFDMXJXY2NCc2dTeHZHclFGblN3UzY2ZEZETFBBNUJSay1Cd3Azc3M4YXVHQlhuODJCTVJNV05PY2RieTN4VmJ5eG53V2tBLTlDTGlGcWdNUFRtbmxQcWNfdw?oc=5,"Sonic The Hedgehog 3 Box Office Numbers: Total, Worldwide, Domestic, & Opening&nbsp;&nbsp;Screen Rant"
Sonic_3,Sonic The Hedgehog 3 Is Only The Second Video Game Adaptation To Hit Major Box Office Milestone - Screen Rant,Screen Rant,1/11/25 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMirwFBVV95cUxPSVRUWG9TeWdyQmZ4RUluOEZrM1diczE5YkFDajJ2Nlhnb2d1NEFGc3RSUFpVTkNCZ1BKZVIwSkRsZDh4TmliMzZLTFVYcGVqaHotQWFMM3VSWk0zMUJpVXRTLU5UY3JvaVdOZW1ISi1oVUtYUjNwY2RvUkZfZm80cnFfODRoSEVrZ25KamduVW04VVdWTE4tLUlhLXBUN1d0VUptTmtuTHNRa2NwTzcw?oc=5,Sonic The Hedgehog 3 Is Only The Second Video Game Adaptation To Hit Major Box Office Milestone&nbsp;&nbsp;Screen Rant
Sonic_3,"Box Office: ‘Sonic 3’ Speeds to $60 Million Debut, ‘Mufasa: The Lion King’ Gets Trampled With $35 Million - Variety",Variety,12/22/24 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMizwFBVV95cUxNQ2p0X1FrMWtlNEx5RHVmUW91Q1MxUmhPSGZaV3JfenZic20yUU5kZWo5X1BoUHFyZXE2WW5VVzROdUtmUVg1ekM4Y3FtMUZTbW9rVTdvbGk3ZFR6alJZM296ZmFmakhQdC1mcGNTaVowQ1l3VEZzRkJJMDlZa0hyTEVGRlFsMGJYcW90enRqVFJHUjdqSWdXSUs4U0xyekxYcVZxdldNcUVTc2FSTmJEUFRKZUFXZVY1N2VyQURnbnlkRGE1czlXX3JQc3NOakE?oc=5,"Box Office: ‘Sonic 3’ Speeds to $60 Million Debut, ‘Mufasa: The Lion King’ Gets Trampled With $35 Million&nbsp;&nbsp;Variety"
Sonic_3,'A Minecraft Movie's Opening Weekend Shockingly Projected to Give a 2024 Video Game Smash a Good Blocking - MovieWeb,MovieWeb,4/3/25 7:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPNnlxcEtYQ2ZWLXJiWUhqeUZKS3UtVkpRMWxhWFBYZ0UyR0ZMMWdiWXJJSzRZa0JNVnVCNGR6Tk9mSHI1ZUVzSXNVQnhwZ1QyU2lEMlJWY2wtcGtCVkhWOE9QV2xLOWhxVXI1Y0NqRkZpMEVKVkhwT1ZXYUhTT3VCTkY5UGo0Yksz?oc=5,'A Minecraft Movie's Opening Weekend Shockingly Projected to Give a 2024 Video Game Smash a Good Blocking&nbsp;&nbsp;MovieWeb
Sonic_3,Weekend Box Office: Sonic the Hedgehog 3 Speeds to Pre-Holiday Weekend Win - Rotten Tomatoes,Rotten Tomatoes,12/23/24 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNQjdCdi1PYlRqMWJiQjR3OXZ3LV9aYVVfUUZncF9mMDhFWTRYeGxsTVJGdU9wNzh0cmdLdjRyZHpza1NLNGNTOVFVNEVXT2hiSEVjX0wzeHBGdi05dVZtOFdVYkM2UVg4RzRoY2ZjSzVXTE1IZUk2eUVVS3V0UE00ZEtZNC1wMzgwZVVLSEYtX1NxZkd2cjFuN3lmWC1TWkJUcGVXWXc5TWxnQnQ0RFBqVE95WW9VZ1dueTdn?oc=5,Weekend Box Office: Sonic the Hedgehog 3 Speeds to Pre-Holiday Weekend Win&nbsp;&nbsp;Rotten Tomatoes
Sonic_3,"Sonic The Hedgehog 3 China Box Office: Earns A Modest Opening, 80% More Than The 1st Film! - IMDb",IMDb,3/15/25 23:41,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMiTkFVX3lxTE5qNzhWNTlmckNyYU44SGhKUUdXZjhwTWZFME96U3NCZjBqRU8wZ0w2WlhKMV81emRYRENDLW5QYWZEcTdiVWotS28xaU8xdw?oc=5,"Sonic The Hedgehog 3 China Box Office: Earns A Modest Opening, 80% More Than The 1st Film!&nbsp;&nbsp;IMDb"
Sonic_3,Sonic the Hedgehog 3 movie surpasses $425 million worldwide at box-office - My Nintendo News,My Nintendo News,1/22/25 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMisAFBVV95cUxPdUNKVTNSYXFJQ0lJa3NpWmdMa1VVcXVxa3VvMHl0a0lFZjRFRlQyUWhGVHl2U0kwR0IyeGhyVlFLb2Z3NkJqZWU5ajRkUzFFMW94dHctZXdfcTBDMVljT0dyeEE0YjZYVmdnMkdqcnFDXzNkVks2bTAzRFV1V21sSWthbl9NeTJOY2ozS3JPb1FNX2RIaW9SMENWdThoZEJabEs1WV9LRlRETEhqem84MA?oc=5,Sonic the Hedgehog 3 movie surpasses $425 million worldwide at box-office&nbsp;&nbsp;My Nintendo News
Sonic_3,'Sonic the Hedgehog 3' Storms Towards Elite Global Box Office List Despite Digital Release - Collider,Collider,2/9/25 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMifEFVX3lxTE9hYUFndzQ2cXE2anMxMGg2UGRKY1duUGxOWl9NaWUzWlNfVXljRXlIZzNrREdDNFVDMnNuWHJYdGhNZk1KVWVLMW14YWFCalVyOVdzbEpRNkxjX1JoakkzTUZfOS0xclpoZ2p4bHlMemJxTURJbWRFWHhrX1c?oc=5,'Sonic the Hedgehog 3' Storms Towards Elite Global Box Office List Despite Digital Release&nbsp;&nbsp;Collider
Sonic_3,'Sonic the Hedgehog 3' Is Set To Race Past Massive Global Box Office Milestone - Collider,Collider,1/12/25 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMifEFVX3lxTFBTTVdQckVIV3hXZUU1eGNaVzgxMFVlSUJSMm1Tcy12VU5sZER2VDFGTEN5QjFoMms0N2JyZlR3RTB2QTlyeFJiOE81eHdpbWJHY0RJbzJEZlF3VUlfNjFKY1R3Y2FJSWd3aldWUmJ4eWppWjJPV0ZPd0ZNX20?oc=5,'Sonic the Hedgehog 3' Is Set To Race Past Massive Global Box Office Milestone&nbsp;&nbsp;Collider
Sonic_3,'A Minecraft Movie' Races Past Sonic the Hedgehog To Claim Three Huge Box Office Milestones - Collider,Collider,4/11/25 7:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMie0FVX3lxTFB3emlWUFl0Z3BOMlJMc2VUWFg1cWdvU0xTb3hxZlMxT0dRbGxXNEtkOE5fbTBsbXpYR0lXaGsyVGVGMk1VdGRlSm9uQzFBV2ZGUG9zdmlXOHpCa2ozczRTR0xpNGNrUi0tRGUwZm5nZDd4RWxpaWhlM21wdw?oc=5,'A Minecraft Movie' Races Past Sonic the Hedgehog To Claim Three Huge Box Office Milestones&nbsp;&nbsp;Collider
Sonic_3,'Sonic the Hedgehog 3' Zooms Onto a Huge Box Office List - Collider,Collider,1/10/25 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMinAFBVV95cUxPUXgySkNSWkFsOThpUUVSRnBsMzJuY0VwampxVHVTNUl4cG1tMmN1UE50SnRCa3JHcVR6TXFVaXUweWFkcWFPbXpSMmFTQ2IyUDdhdy1MMnZ5U3BqRGRGaEJhOVB3dnoyNjRTblJGNnVLMFRVb2tFNkhlcjJzNE5ueThvSGs2T1pOZzRvVGVpaUtDVXA0QTNua2M3eF8?oc=5,'Sonic the Hedgehog 3' Zooms Onto a Huge Box Office List&nbsp;&nbsp;Collider
Sonic_3,Sonic The Hedgehog 3 Box Office Pushes The Video Game Movie Franchise To A Major Milestone - Screen Rant,Screen Rant,1/4/25 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMimAFBVV95cUxNWUZxeDluV2FrcDRXME9iLXRRQnpkVGtFNU5qTTJmSHRKOVhRQl9iLXU1R3NXUGhDZHBvOERsM0wtZHNyNkl1Tm5LaWFBcDVmOFNKN1RuY3dJa1RFeU5CMnBvVkMydEVVX3g2MWstYTFueHZqX3YyRVlmZTllajQ3ODNuQlJSNFZ5NE5EU2txZGdWdHF5dlF1dA?oc=5,Sonic The Hedgehog 3 Box Office Pushes The Video Game Movie Franchise To A Major Milestone&nbsp;&nbsp;Screen Rant
Sonic_3,"Deadline: Sonic the Hedgehog Franchise Gets New Film on December 22, 2028 - Anime News Network",Anime News Network,12/1/25 20:10,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMixwFBVV95cUxQeURGNjV5YnoyQ0I1eFV6NmpsQmU5aWxnMVAyZnpDakVHSWYzMVlkV3hsRWtqc3hMOGpIRm1sdXFtR1Z1QVozUHd4NjlyRlpyNXNEbnBsTUJMOUtiU2ZxZjBYMXlnRlRmeDJPTXAtTFotY0xnTDRYM09zRUEzejJIU25UcWx6UmV5MXFSSV9sSTFSRV9MRi1rdFNBWDA3bkRUOGJLMDBvLV9QWU9ETWV4LU54el9WNGpDckJMMUFjRldqM1IzYnVz?oc=5,"Deadline: Sonic the Hedgehog Franchise Gets New Film on December 22, 2028&nbsp;&nbsp;Anime News Network"
Sonic_3,Box Office: ‘Mufasa’ Tops Long Christmas Holiday With $63.8M But ‘Sonic 3’ Steals the Weekend - The Hollywood Reporter,The Hollywood Reporter,12/28/24 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMisgFBVV95cUxNaVpqUEYxRFNxRE43bHVFdWJ3T3lIRjFOVm03RlIyRzRNcHVOb0s2cXVkdXhEaVRMVk90RVdwWWhxVHZUazc1eXhfZFF5aXpOV29HZlFMS3RIREh4dVh1eTNpMzhKajVRZG53QThveEdyVHJqcE9CTDdvam5NU3N3RVpKcEE1MGY5THFfTFdjMm1xTXhvSHRzamlnb3Fva2UxdENYVGozZ2p3S21JM2dxc0xn?oc=5,Box Office: ‘Mufasa’ Tops Long Christmas Holiday With $63.8M But ‘Sonic 3’ Steals the Weekend&nbsp;&nbsp;The Hollywood Reporter
Sonic_3,‘Sonic the Hedgehog 3’ Races Onto Yet Another Top 10 Box Office List - Collider,Collider,1/13/25 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMic0FVX3lxTFBIYUUtUHdsVmtrMktZcldvNmNHTk9ucVA0Sm5BaVNzNEt4Zzg3aGxQSG83OWJQVGxiaWR6M2R3VGFQRS12Tzk3czNKcVY3VUZTRTg5Nl8zQ3o1UkFJS1Q1SUdRVGRPWW01dVVIUUIwaUlSWG8?oc=5,‘Sonic the Hedgehog 3’ Races Onto Yet Another Top 10 Box Office List&nbsp;&nbsp;Collider
Sonic_3,'Sonic the Hedgehog 3' Races Past Massive Global Box Office Milestone - Collider,Collider,1/19/25 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMifEFVX3lxTE9vdVVNY1dzSE0wMHIxR2stOG5QT21FX1J3VFRpbC1MZjF0X3dsdEJLeVdleWM3dkNYZ2FKVlN2ZldacDB0OUl4WlFGZGZiZ283OGo0VmQweXhSNlpNc1ZzZW9WVHpWbU0tZWZ0WEhZOFIxRGx5UTNaa0x5c3I?oc=5,'Sonic the Hedgehog 3' Races Past Massive Global Box Office Milestone&nbsp;&nbsp;Collider
Sonic_3,‘Hedgehog’ Still Has Upper Claw Over ‘Mufasa’ With $62M+ In Pre-Christmas Frame As ‘Lion King’ Prequel Loses Crown – Sunday AM Box Office Update - Deadline,Deadline,12/22/24 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMihgFBVV95cUxQQXBzcHNzem9oREZTaDFvdUtVOTI5WElsZmF3NXR4QTJVRHBIcjBMTmV4NmJLOXFOUGJjSXJhM2JEd1RsRV9paGZzdmhLdjhJbkY2cE9BTTlpZTg5eURKOHEtYmM0YVYwX21IbFprYWkyRlBRakh1RHE1djZoRjdId0hYOFcyZw?oc=5,‘Hedgehog’ Still Has Upper Claw Over ‘Mufasa’ With $62M+ In Pre-Christmas Frame As ‘Lion King’ Prequel Loses Crown – Sunday AM Box Office Update&nbsp;&nbsp;Deadline
Sonic_3,'Sonic the Hedgehog 3' Bolts to New Box Office Heights - Collider,Collider,1/15/25 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMihgFBVV95cUxOaHJlZUJmSmVtYWJiRWttMU9LTjJmcm00T3lTN1JEcmpvcnhMY0N1bmlqcWZDeWh3QW5QUHZ1RE1hOEt6SWk3MFoyaVNla0trYzRuY1UtZFJCRVZkUS1SNndrNHpMSy1QU2s1cEd1WkF3dGkyMzZ4SUxRVzBqYjljX2lMWGh1Zw?oc=5,'Sonic the Hedgehog 3' Bolts to New Box Office Heights&nbsp;&nbsp;Collider
Sonic_3,"Box Office: ‘Sonic 3’ Racing to Huge $70M U.S. Opening, ‘Mufasa’ a Distant Second at $35M - The Hollywood Reporter",The Hollywood Reporter,12/20/24 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQQnBYdVpkX2h6d2NoU2ZpQjRjWmJOdDF1WnJORE93bE53aVdKX2g1R2xWUmtEN0NXdEZCc21FMDdIWHdFNnlXRkc1cllGYk1oTDdMeGVJRFhVT2ZjaHVTMU9CYi1kSHplVThFWjc0LXlMb2dSdjdvd2wwdWVFUTFVemJlcFJ3VThkRmNCbnVYdlN4bW54QUkzOHZLUlFLd0Y5bHdrV05lV2FITlk?oc=5,"Box Office: ‘Sonic 3’ Racing to Huge $70M U.S. Opening, ‘Mufasa’ a Distant Second at $35M&nbsp;&nbsp;The Hollywood Reporter"
Sonic_3,'Sonic the Hedgehog 3' Sped Past a New Domestic Box Office Milestone on New Year's Eve - Collider,Collider,1/2/25 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMif0FVX3lxTE9vTlhiQWZQOG1ZNVdINEV1b28wRERSbUR5UVR4QjZ1UmVSanNuQl9DVHREWHZWQzIyNkt5a1FENktlYlA0VUNVNU5vdmZrRVYwQV9ZNEhHcHhoaDhwb3oya2d6NXN2c3dZNjhJel93emY0VXlvTkd6Uk5LM0tQNDA?oc=5,'Sonic the Hedgehog 3' Sped Past a New Domestic Box Office Milestone on New Year's Eve&nbsp;&nbsp;Collider
Sonic_3,"The Conjuring: Last Rites Worldwide Box Office: Beats Sonic The Hedgehog 3’s $490M+, Targets Clash Of The Titans Next! - Koimoi",Koimoi,11/8/25 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMi3wFBVV95cUxPYjVoX05zZTBHX3dzN3lyczVBZ1Q5dWQ2aVVyZXVrRmdNaHl5MlZqN18xY1M3SnplNkJrT2EwRUlTNzhlNVYtRlhzZ25FeHVSX1NhSmNYSm1ycldOc3ROYmZFVXBQRjdvUmVoV3NaV2lTV0Q5R2dzaXI5UmhYUWhnNTJMcU9kb1RxTlJFSkluQWlyajhtZFVVNUxvZ2xWcExEblBXRURnU1I4djVub3NiMjY4V21ENlQyYTBSd0d5SmpVNUtkNkVUV09UTUFwVW9DdS1rMDhBNEpZeEd6X2lZ0gHkAUFVX3lxTFBCSXlTNlR2T1Rjem15QU94VTk5QmN4X3daTUVaT2ZNVWM5YXp6NkFFLTdzaUpoQm9QWk5ubE9BcFFUempRcm5vdVV6aTRlM0k5R2JWS3dEeGtpaEdJZXM4TnlOZXlvbWRDcXJMMDRQTWtES0hfcGZjSllNTnlQNmNKRUhxZFRUeUdJUVIxR3N3TksydE9lU2h2MnFxWlBJWlg3NFIxcHV1TVNpRmhnUzBjSEJkdlFzNVVnOHpTaTZJbUxQSkk2b2lWbzNaZjFlUzFpQlVWYTNLWmhzckFhRW00aWFzdw?oc=5,"The Conjuring: Last Rites Worldwide Box Office: Beats Sonic The Hedgehog 3’s $490M+, Targets Clash Of The Titans Next!&nbsp;&nbsp;Koimoi"
Sonic_3,‘A Minecraft Movie’ Just Outgrossed ‘Sonic the Hedgehog’s Entire Box Office Total in a Single Weekend - Collider,Collider,4/7/25 7:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMilAFBVV95cUxPQjVKNEpSd2pXMGJCWHpZUVNta0tyUGxST0NsOFdoODVVbjQtaW9kc0FySTJleFhZYUJJMjVVV1Q2Wm9SVXY4aDhwNmJaZXRqU09hM1BCdGg5RDgzYUg3MGpZaXA3Q0hpMkhjU1NsRDJZTG5LTDJRNF95dEtxR1RnZndQTWJteV9CbjVpNEJMd1J3MGR5?oc=5,‘A Minecraft Movie’ Just Outgrossed ‘Sonic the Hedgehog’s Entire Box Office Total in a Single Weekend&nbsp;&nbsp;Collider
Sonic_3,'Sonic the Hedgehog 3' Refuses To Run Out of Gas at the Global Box Office - Collider,Collider,1/26/25 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMifEFVX3lxTE9LdzRJUm9WSkZlYVdpVkt6OWRxcW80ZFEtV3lDa283Zno4b2tzVDB0OEFlblAwRkMyYWlxb0t1N0VnWW9DVE1WN1hXMU5rVk1hOHRnbWtLaV9mZTBXb1g2aWpZR0J2QW5mRktxc0RabmpoS3hscm1QYmp3VDE?oc=5,'Sonic the Hedgehog 3' Refuses To Run Out of Gas at the Global Box Office&nbsp;&nbsp;Collider
Sonic_3,Sonic 3 Races Past Global Box Office Milestone On Its Way To Becoming Highest Grossing Sonic Movie - Screen Rant,Screen Rant,1/5/25 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMihwFBVV95cUxOYVNUUW1jZ1pOSUVIUElPbERJTVVlYTRPWDVQY3JtSzRVTjl6OTFEZl9BaWo0b3hKSHMzQlJGb2RXekRpVVpnd1Q1Y2sySmtwSVBaWUZ5TVd3RkYtYk5BcTh5NXZCWkxEdWg1Q21FekpfMEp2TDJqbWt3bTVBMU9nXzRYZjlrN2s?oc=5,Sonic 3 Races Past Global Box Office Milestone On Its Way To Becoming Highest Grossing Sonic Movie&nbsp;&nbsp;Screen Rant
Sonic_3,‘Sonic the Hedgehog 3’ Gets Paramount+ Streaming Release Date - Variety,Variety,2/17/25 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMiogFBVV95cUxOOVExMUY0ZWlKR0ZSYUdhSE9TZzJoZnJoS2hsSC1GSG1KMzZTNlAyd0RNREplNW0tRjhUZUZ4RXgwV2NrRWxfTTd6Y0U4dEtFSGtBQVZWdV81MmUwUk5UczhYd3RtVkdzQmlWaTA2dXpUSFhuNFY1QWxaRFlZd0JnQlo0NUVwV3A1eURGSXlaMEhoLVQ4X1B5REoyT3UtMk1PT2c?oc=5,‘Sonic the Hedgehog 3’ Gets Paramount+ Streaming Release Date&nbsp;&nbsp;Variety
Sonic_3,‘Sonic the Hedgehog 3’ Races Past a Major Domestic Box Office Milestone - Collider,Collider,1/3/25 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMif0FVX3lxTE54YnFVSmZxUW9ZVHhRbzYzQnlDRTR3bkdPV05EQW1zcHcxR2VIWXpKalF0bGl2RjNOOGdnckZncFFDaXlvdUJQdkZ3YnBiUzVaYm9JNW5oY0czSnBHSDhGdkN6S1RCQU5BYnJWS2FuNUlhNmxFMDJxQXJiQzc2clU?oc=5,‘Sonic the Hedgehog 3’ Races Past a Major Domestic Box Office Milestone&nbsp;&nbsp;Collider
Sonic_3,Weekend Box Office: SONIC THE HEDGEHOG 3 Rolls Over MUFASA in Pre-Holiday Showdown - Boxoffice Pro,Boxoffice Pro,12/22/24 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMisAFBVV95cUxPanA0cUtrRUJzZU9Ba1Z6REF3dkhWUUVjN2pCdGc0Nm9GM1VKNTJTYkhzYzRaRVlIT3U1VXQ4bUZkU3NhaUJJQ3B1cmw2T0dacVByVGptSzY3cy1RdmppTVhmRzlUZmpXU0EyeVM2ZllMaFdLY2tCOWV6dUp1WnZ5OVFremxobjZYbVdzOTVTWFZjbl9IQTd3cjRJQlhKaXF6R2d4N3djYjhHbVpSVlVqTg?oc=5,Weekend Box Office: SONIC THE HEDGEHOG 3 Rolls Over MUFASA in Pre-Holiday Showdown&nbsp;&nbsp;Boxoffice Pro
Sonic_3,Now Only This One Jim Carrey Movie Has Made More Than Sonic 3 At The Box Office - GameSpot,GameSpot,1/29/25 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMixgFBVV95cUxPRlVGaHN4NjRkV202NV81ZTVmSFhrajE2d1cxYnZaVGJ4anNZMUhwMktNcnBtOG9ZQTkzX2NtcmMtdHdETldVS1dqMllad1dpSHljd2xsRzdMLTJrcW1XaHkweGpmOUFlNWpfZUN0aWJmX0tPdmN5bHRDOGtHWGxvY25TU2hRR0txMUFpZ3QxR3VMd2RkUEgtR09NczNKNVhNXzV5bzNuN2NzUXZaM19UTWZMRDhMZ18wQXF4Mi1Bdm8xVklCZGc?oc=5,Now Only This One Jim Carrey Movie Has Made More Than Sonic 3 At The Box Office&nbsp;&nbsp;GameSpot
Sonic_3,Sonic the Hedgehog 3 Dethrones Detective Pikachu With New Video Game Box Office Record - ComicBook.com,ComicBook.com,2/3/25 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNZml0LUJCV2F5Q0JtalRTZUJnbXdQVUJSbkZMMXl4ZXgyci1tdmxSYUEtYTZOdDJ5V1lzRWpLZ0RnMUdtZlI5YTRrOEluQk9yTTF3WGtGa1JNWS00NXBPVGlGV3ZTUWN0ZHQyNmJQN3JXLW1hNF9BWXFGbEI2QW9KV1NTcGpzZGN6VEJJR3hMN3BGMmhFd1JmNDNvSm1aY01DSGZnbF9WeGxUTjg?oc=5,Sonic the Hedgehog 3 Dethrones Detective Pikachu With New Video Game Box Office Record&nbsp;&nbsp;ComicBook.com
Sonic_3,"22 years after the release of Bruce Almighty, Sonic the Hedgehog 3 is now officially Jim Carrey’s highest-grossing movie - GamesRadar+",GamesRadar+,3/4/25 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMihAJBVV95cUxPSk5MNDMxNVlESFVhYXNiTVpuNmFkbktWbGFBbGFDakxncU1qdWpyeWVUSm1uSUxvdTRzVExGSHUwUFV6Q1htSU0zYnNYaEpyS29McGVYcFdiS05USDJFajMzVXlXVTFMb3VjZzZ1dW5KQ0JRZzJIMWtPYkFpSEw4T2hjTURpOEF1OGtMY01CbWhUZGhyOXljdVZPcXdmRnVvcVg3eWFlRGJIRWV5QjQ3dlJzWVBEWTdvTFpYbVJiS2Q4YUsycmMtSzlSdHNscllPVEVaaDVxSWRCQmQyeTRpTS1sZTQ3UDZ6bDdPb05hVzVYNEJMclVKMi1LNFljTkN6NGVwQw?oc=5,"22 years after the release of Bruce Almighty, Sonic the Hedgehog 3 is now officially Jim Carrey’s highest-grossing movie&nbsp;&nbsp;GamesRadar+"
Sonic_3,‘Mufasa: The Lion King’ and ‘Sonic The Hedgehog 3’ neck and neck at weekend global box office - Screen Daily,Screen Daily,12/30/24 8:00,Jeff Fowler,"Ben Schwartz, Jim Carrey, Keanu Reeves (Shadow), Idris Elba",Action/Adventure,Paramount,https://news.google.com/rss/articles/CBMirwFBVV95cUxOb0kwWE1qWlFsSVVNblhabTl5TWRnT2xEQjVsRkU0NGtsV3p3U1VWRWpfeEpCcUJGMW5tQ29LZEdsdGZVTDFRcGVmX2QyRWtNcW1TaURNSVhJMndXRDBUckRWSGlQYkdZbU5JTktNY2VWQ0ZOeHQ1QnNJQWpxZWZKdWhMek1KemEzc191Njd4X1QzNlZsWWhqR2FtUnpNVVR2ZmVMVVJtenZpV25YcTBN?oc=5,‘Mufasa: The Lion King’ and ‘Sonic The Hedgehog 3’ neck and neck at weekend global box office&nbsp;&nbsp;Screen Daily
